北沙参,根及根茎类,伞形科植物珊瑚菜Glehnia littoralis Fr. Schmidt ex Miq.的干燥根。,主产于山东、江苏、河北、辽宁等地。,甘，微苦，微寒。,养阴清肺，益胃生津。用于肺热燥咳、劳嗽痰血、热病津伤口渴。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00004.jpg,补虚药
秦皮,皮类,木犀科植物苦枥白蜡树Fraxinus rhynchophylla Hance.、白蜡树Fraxinus chinensis Roxb.以及尖叶白蜡树Fraxinus szaboana Lingelsh.或宿柱白蜡树Fraxinus stylosa Lingelsh.的干燥枝皮或干皮。,主产东北地区。,苦，寒。,清热燥湿，清肝明目，收涩止痢，止带。用于热毒泻痢，带下阴痒，肝热目赤肿痛，目生翳障。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00350.jpg,清热药
巴戟天,根及根茎类,茜草科植物巴戟天Morinda officinalis How.的干燥根。,主产广东、广西、福建、海南等地。,辛、甘，温。,补肾助阳；强筋壮骨；祛风除湿。用于肾虚阳痿；遗精早泄；少腹冷痛；小便不禁；宫冷不孕；风寒湿痹；腰膝酸软；风湿肢气。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00033.jpg,补虚药
石斛,全草类,兰科植物金钗石斛Dendrobium nobile Lindl.以及铁皮石斛Dendrobium officinale Kimura et Migo、马鞭石斛Dendrobium fimbriatum Hook. var. oculatum Hook.的新鲜或干燥茎。,主产于广西、云南、浙江、贵州等地。,甘，微寒。,养阴清热，益胃生津。用于热伤津液，低热烦渴，舌红少苔；胃阴不足，口渴咽干，呕逆少食，胃脘隐痛，舌光少苔；肾阴不足，视物昏花。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00285.jpg,补虚药
肉苁蓉,全草类,列当科植物肉苁蓉Cistanche deserticola Y. C. Ma、管花肉苁蓉Cistanche tubulosa (Schrenk) Wight的干燥带鳞叶的肉质茎。,主产于内蒙古、新疆、陕西等地。,甘、咸，温。,具有补肾阳，益精血，润肠通便的功效。主治肾阳虚衰，精血亏损，阳痿，遗精，腰膝冷痛，耳鸣目花，带浊，尿频，月经愆期，崩漏，不孕不育，肠燥便秘。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00283.jpg,补虚药
牛黄,动物类,牛科动物牛Bos Taurus domesticus Gmelin的干燥胆结石。宰牛时如发现有牛黄，则滤去胆汁，将牛黄取出，除去外部薄膜，阴干。,主产于北京、天津、甘肃、内蒙古等地。,甘，凉。,清心，豁痰，开窍，凉肝，息风，解毒。用于热病神昏，中风痰迷，惊痫抽搐，癫痫发狂，咽喉肿痛，口舌生疮，痈肿疔疮。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00384.jpg,平肝息风药
郁金,根及根茎类,姜科植物温郁金Curcuma wenyujin Y. H. et C. Ling、姜黄Curcuma longa L.、广西莪术Curcuma kwangsiensis S. G. Lee et C. F. Liang或蓬莪术Curcuma phaeocaulis Val.的干燥块根。前两者分别习称“温郁金”和“黄丝郁金”，其余按性状不同习称“桂郁金”或“绿丝郁金”。,主产浙江瑞安。,辛、苦，寒。,行气化瘀，清心解郁，利胆退黄。用于经闭痛经，胸腹胀痛、刺痛，热病神昏，癫痫发狂，黄疸尿赤。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00120.jpg,活血化瘀药
朱砂,矿物类,硫化物类矿物辰砂族辰砂，主要含硫化汞 (HgS) 。,主产四川、贵州、湖南、广西等地。,甘，微寒，有小毒。,清心镇惊，安神解毒，用于心悸易惊，失眠多梦，癫痫发狂，小儿惊风视物昏花，口疮，喉痹，疮疡肿毒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00409.jpg,安神药
雄黄,矿物类,硫化物类矿物雄黄族雄黄，主成分为二硫化砷 (As2S2) 。,主产于贵州、湖南、湖北等地。,辛，温，有毒。,解毒杀虫，燥湿祛痰，截疟。用于痈肿疔疮，蛇虫咬伤，虫积腹痛，惊痫，疟疾。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00406.jpg,攻毒杀虫止痒药
水牛角,动物类,牛科动物水牛Bubalus bubalis Linnaeus的角。取角后，水煮，除去角塞干燥。,长江以南各地均产。,苦、咸，寒。,清热，凉血，定惊，解毒。治伤寒温疫热入血分，惊狂，烦躁，谵妄，斑疹，发黄，吐血，衄血，下血，痈疽肿毒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00391.jpg,清热药
冰片,其他类,松节油、樟脑等为原料的加工合成品。商品分为梅花冰片、机制冰片和艾片三种。,主产广东、湖南、江苏、天津等地。,辛、苦，微寒。,开窍醒神，清热止痛。用于热病神昏、痉厥，中风痰厥，气郁暴厥，中恶昏迷，目赤，口疮，咽喉肿痛，耳道流脓。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00415.jpg,开窍药
麝香,动物类,鹿科动物林麝Moschus berezovskii Flerov、马麝Moschus sifanicus Przewalski或原麝Moschus moschiferus Linnaeus 成熟雄体香囊中的干燥分泌物。野麝多在冬季至次春猎取，猎获后，割取香囊，阴干，习称“毛壳麝香”；剖开香囊，除去囊壳，习称“麝香仁”。家麝直接从其香囊中取出麝香仁，阴干或用干燥器密闭干燥。,主产西藏、四川、云南等地。,辛，温。,开窍醒神，活血通经，消肿止痛。用于热病神昏，中风痰厥，气郁暴厥中恶昏迷，经闭，癓瘕，难产死胎，心腹暴痛，痈肿瘰疬，咽喉肿痛，跌扑伤痛，痹痛麻木。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00389.jpg,开窍药
百合,叶类,百合科植物卷丹Lilium lancifolium Thunb.、百合Lilium brownii F. E. Brown var. viridulum Baker 或细叶百合Lilium pumilum DC. 的干燥肉质鳞叶。,主产于四川、云南、贵州、湖南、湖北、陕西等地区。,甘，寒。,养阴润肺，清心安神。用于阴虚久咳，痰中带血，虚烦惊悸，失眠多梦，精神恍惚。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00340.jpg,补虚药
红花,花类,菊科植物红花Carthamus tinctorius L.的干燥花。夏季花由黄变红时采摘，阴干或晒干。,主产于河南、湖北、四川、云南、浙江等地。,辛，温。,活血通经，散瘀止痛，用于闭经，痛经，恶露不行，症瘕痞块，胸痹心痛，痴滞腹痛，胸胁刺痛，跌扑损伤，疮疡肿痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00319.jpg,活血化瘀药
枳壳,果实及种子类,芸香科植物酸橙Citrus aurantium L.及其栽培变种的干燥未成熟果实。,主产四川、湖南、江西等地。,辛、苦、酸，温。,理气宽中，行滞消胀。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00222.jpg,理气药
前胡,根及根茎类,伞形科植物白花前胡Peucedanum praeruptorum Dunn和紫花前胡Peucedanum decursivum (Miq.) Maxim.的干燥根。,主产浙江、四川、湖南等地。,辛、苦，微寒。,宣散风热，降气化痰。用于治疗风热感冒、咳嗽痰多、咯痰黄稠等症。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00093.jpg,化痰止咳平喘药
防己,根及根茎类,防己科植物粉防己Stephania tetrandra S. Moore的干燥根。,主产湖南、湖北、江西、安徽等地。,苦，寒。,利水消肿，祛风止痛。主治水肿脚气，小便不利，湿疹疮毒，风湿痹痛，高血压症。一般认为，汉防己利水消肿作用较强，木防己祛风止痛作用较好。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00055.jpg,祛风湿药
海螵蛸,动物类,乌贼科动物无针乌贼Sepiella maindroni de Rochebrune 或金乌贼Sepia esculenta Hoyle的干燥内壳。收集乌贼鱼的骨状内壳，洗净，干燥。,主产于山东沿海地区。,咸、涩，温。,收敛止血，涩精止带，制酸，敛疮。用于胃痛吞酸，吐血衄血，崩漏便血，遗精滑精，赤白带下；溃疡病。外治损伤出血，疮多脓汁。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00378.jpg,收涩药
五倍子,其他类,漆树科植物盐肤木Rhus chinensis Mill.、青麸杨Rhus potaninii Maxim. 或红麸杨Rhus pun-jabensis Stew. var. sinica (Diels) Rehd. et Wils.叶上的虫瘿，主要由五倍子蚜Melaphis chinensis (Bell) Baker寄生而形成。秋季采摘，置沸水中略煮或蒸至表面呈灰色，杀死蚜虫，取出，干燥。按外形不同，分为“肚倍”和“角倍”。,主产四川、云南、贵州等地。,酸、涩，寒。,敛肺；止汗；涩肠；固精；止血；解毒。主治肺虚久咳；自汗盗汗；久痢久泻；脱肛；遗精；白浊；各种出血；痈肿疮疖。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00419.jpg,收涩药
椿皮,皮类,苦木科植物臭椿Ailanthus altissima (Mill.) Wingle的干燥根皮或干皮。,主产华北地区以及浙江等地。,苦、涩，寒。,清热燥湿，收涩止带，止泻，止血。用于赤白带下，湿热泻痢，久泻久痢，便血，崩漏。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00342.jpg,收涩药
香附,根及根茎类,莎草科植物莎草Cyperus rotundus L.的干燥根茎。,主产湖南、浙江、山东等地。,辛、微苦、微甘，平。,理气解郁，调经止痛。用于肝郁气滞，胸、胁、脘腹胀痛，消化不良，月经不调，经闭痛经，寒疝腹痛，乳房胀痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00109.jpg,理气药
白果,果实及种子类,银杏科植物银杏Ginkgo biloba L.的干燥成熟种子。,主产广西、四川、湖北、江苏等地。,甘、苦、涩，平，有小毒。,敛肺定喘；止带缩尿。哮喘痰嗽；白带；白浊；遗精；尿频；无名肿毒； 皶鼻。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00153.jpg,化痰止咳平喘药
僵蚕,动物类,蚕蛾科昆虫家蚕Bombyx mori L. 4~5龄的幼虫感染 (或人工接种) 白僵菌Beauveria bassiana (Bals.) Vuill.而致死的干燥虫体。多于春、秋季生产，将感染白僵菌病死的蚕干燥。,主产广东、江苏、浙江、四川等地。,咸、辛，平。,祛风定惊，化痰散结。用于惊风抽搐，咽喉肿痛，颌下淋巴结炎，面神经麻痹，皮肤瘙痒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00379.jpg,平肝息风药
全蝎,动物类,钳蝎科动物东亚钳蝎Buthus martensii Karsch 的干燥体。春末至秋初捕捉，除去泥沙，置沸水或沸盐水中，煮至全身僵硬，捞出，置通风处，阴干。,主产河南、山东等地。,辛，平，有毒。,息风镇痉，攻毒散结，通络止痛。用于小儿惊风，抽搐痉挛，中风口歪，半身不遂，破伤风，风湿顽痹，偏正头痛，疮疡，瘰疬。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00386.jpg,平肝息风药
芡实,果实及种子类,睡莲科植物芡Euryale ferox Salisb. 的干燥成熟种仁。,主产于江苏、湖南、湖北、山东等地。,甘、涩。平。,益肾固精，补脾止渭，除湿止带。用于遗精滑精，遗尿尿频，脾虚久泻，自浊，带下。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00232.jpg,收涩药
藁本,根及根茎类,伞形科植物藁本Ligusticum sinense Oliv.的干燥根茎及根。,主产四川、湖北、湖南、江西。,辛，温。,祛风，散寒，除湿，止痛。用于风寒感冒，巅顶疼痛，风湿肢节痹痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00061.jpg,解表药
蔓荆子,果实及种子类,马鞭草科植物单叶蔓荆Vitex trifolia L. var. simplicifolia Cham. 或蔓荆Vitex trifolia L.的干燥成熟果实。,主产江西、浙江、山东等地。,辛、苦，微寒。,疏散风热，清利头目。用于风热感冒头痛，齿龈肿痛，目赤多泪，目暗不明，头晕目眩。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00194.jpg,解表药
延胡索,根及根茎类,罂粟科植物延胡索Corydalis yanhusuo W. T.Wang 的干燥块茎。,主产浙江。,辛、苦，温。,活血散瘀，行气止痛。主治胸痹心痛，胁肋、脘腹诸痛，头痛、腰痛、疝气痛、筋骨痛、痛经、经闭，产后瘀腹痛，跌打损伤。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00117.jpg,活血化瘀药
青蒿,全草类,菊科植物黄花蒿Artemisia annua L.的干燥地上部分。,全国各地均产。,苦、辛，寒。,清透虚热，凉血除蒸，除蒸，截疟。用于暑邪发热，阴虚发热，夜热早凉，骨蒸劳热，疟疾寒热，湿热黄疸。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00281.jpg,清热药
山楂,果实及种子类,蔷薇科植物山里红Crataegus pinnatifida Bge. var. major N. E. Br.或山楂Crataegus pinnatifida Bge.的干燥成熟果实。,主产河南、河北、山东等地。,甘、酸，微温。,开胃消食、化滞消积、活血散瘀、化痰行气。用于肉食滞积、症瘕积聚、腹胀痞满、瘀阻腹痛、痰饮、泄泻、肠风下血等。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00203.jpg,消食药
草豆蔻,果实及种子类,姜科植物草豆蔻Alpinia katsumadai Hayata 的干燥近成熟种子。,主产广东、广西、海南等地。,辛，温。,化湿消痞，行气温中，开胃消食。用于湿浊中阻，不思饮食，湿温初起胸闷不饥，寒湿呕逆，胸腹胀痛，食积不消。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00160.jpg,化湿药
青黛,其他类,爵床科植物马蓝Baphicacanthus cusia (Nees) Bremek.、蓼科植物蓼蓝Polygonum tinctorium Ait或十字花科植物菘蓝Isatis indigotica Fort.的叶或茎叶经加工制得的干燥粉末或团块。,主产福建、河北、云南等地。,咸，寒。,清热，凉血消斑，解毒，清肝泻火，定惊。主治温病热盛，斑疹，吐血咯血，小儿惊痫，疮肿，丹毒，蛇虫咬伤。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00413.jpg,清热药
诃子,果实及种子类,使君子科植物诃子Terminalia chebula Retz. 的干燥成熟果实。,主产广东、广西、云南等地。,苦、酸、涩，平。,敛肺；涩肠；下气；利咽，清凉解毒。主治久泻；久痢；脱肛；喘咳痰嗽；久咳失音。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00180.jpg,收涩药
香薷,全草类,唇形科植物石香薷Mosla chinensis Maxim.以及香薷变种江香薷Mosla chinensis ‘Jiangxiangru’的干燥地上部分。,主产福建、湖南、广东、广西等地。,辛、甘，温。,发汗解暑，行水散湿，温胃调中。主治：夏月感寒饮冷，头痛发热，恶寒无汗，胸痞腹痛，呕吐腹泻，水肿，脚气。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00289.jpg,解表药
白扁豆,果实及种子类,豆科植物白扁豆Dolichos lablab L.的干燥成熟种子。,主产于安徽、陕西、湖南、河南等地。,甘，微温。,补脾和中，化湿消暑。用于脾胃虚弱、食欲不振、大便溏泻、白带过多、暑湿吐泻、胸闷腹胀。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00152.jpg,补虚药
桑叶,叶类,桑科植物桑Morus alba L.的干燥叶。,主产江苏、浙江、安徽、四川等地。,甘、苦，寒。,疏散风热，清肺润燥，平抑肝阳，清肝明目，凉血止血。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00334.jpg,解表药
北沙参,根及根茎类,伞形科植物珊瑚菜Glehnia littoralis Fr. Schmidt ex Miq.的干燥根。,主产于山东、江苏、河北、辽宁等地。,甘，微苦，微寒。,养阴清肺，益胃生津。用于肺热燥咳、劳嗽痰血、热病津伤口渴。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00004.jpg,补虚药
菊花,花类,菊科植物菊Chrysanthemum morifolium Ramat.的干燥头状花序。按产地和加工方法不同分为“杭菊”、“亳菊”、“贡菊”、“滁菊”。,主产于浙江、安徽等地。,苦，微寒。,清热解毒，平肝明目；疏风散热。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00306.jpg,解表药
野菊花,花类,菊科植物野菊Chrysanthemum indicum L.的干燥头状花序。,主产于安徽、江苏、江西等地。,苦、辛，微寒。,清热解毒，消肿。对金黄色葡萄球菌、白喉杆菌、链球菌、绿脓杆菌、蒺疾杆菌、流感病毒，均有抑制作用。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00316.jpg,清热药
芦根,根及根茎类,禾本科植物芦苇Phragmites communis Trin.的新鲜或干燥根茎。,主产安徽、浙江、湖北、江苏等地。,甘，寒。,清热生津，除烦，止呕，利尿。用于热病烦渴、胃热呕吐、肺热咳嗽、肺痈吐脓、热淋涩痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00083.jpg,清热药
桑螵蛸,动物类,螳螂科昆虫大刀螂Tenodera sinensis Saussure、小刀螂Statilia maculata (Thunberg) 或巨斧螳螂Hierodula patellifera (Serville) 的干燥卵鞘。以上三种分别习称“团螵蛸”、“长螵蛸”及“黑螵蛸”。深秋至次春采收，除去杂质，蒸至虫卵死后，干燥。,全国大部分地区均产。,甘、咸，平。,益肾固精，缩尿，止浊。用于遗精滑精，遗尿尿频，小便白浊。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00387.jpg,收涩药
蝉蜕,动物类,蝉科昆虫黑蚱Cryptotympana pustulata Fabricius的幼虫羽化时脱落的皮壳。夏、秋二季收集，除去泥沙，晒干。,主产于河南、河北、江苏、四川、山东等地。,甘，寒。,散风除热，利咽，透疹，退翳，解痉。用于风热感冒，咽痛，音哑，麻疹不透，风疹瘙痒，目赤翳障，惊风抽搐，破伤风。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00370.jpg,解表药
苦参,根及根茎类,豆科植物苦参Sophora flavescens Ait.的干燥根。,主产河南、河北、山西等地。,苦，寒。,清热燥湿；祛风杀虫。主湿热泻痢；肠风便血；黄疸；小便不利；水肿；带下；阴痒；疥癣；麻风；皮肤瘙痒；湿毒疮疡 。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00018.jpg,清热药
牛蒡子,果实及种子类,菊科植物牛蒡Arctium lappa L.的干燥成熟果实。,主产河北，吉林、辽宁、浙江、黑龙江等地。,辛、苦，寒。,疏散风热，宣肺透疹，解毒利咽。用于风热感冒，咳嗽痰多，麻疹，风疹，咽喉肿痛，痄腮丹毒，痈肿疮毒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00251.jpg,解表药
花椒,果实及种子类,芸香科植物花椒Zanthoxylum bungeanum Maxim.的干燥成熟果皮。,主产于四川、陕西、河北、山东等地。,辛，温，有小毒。,温中止痛、杀虫止痒的功能。生花椒有小毒，辛温之性甚强，外用杀虫止痒作用佳。用于疥疮、湿疹或皮肤瘙痒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00182.jpg,温里药
砂仁,果实及种子类,姜科植物阳春砂Amomum villosum Lour. 、绿壳砂Amomum villosum Lour. var. xanthioides T. L. Wu et Senjen 或海南砂Amomum longiligulare T. L. Wu 的干燥成熟果实。,阳春砂仁主产广东、广西等地。进口砂仁主产越南、泰国、缅甸、印度尼西亚等地。,辛，温。,化湿开胃，温脾止泻，理气安胎。用于湿浊中阻，脘痞不饥，脾胃虚寒，呕吐泄泻，妊娠恶阻，胎动不安。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00254.jpg,化湿药
麦芽,果实及种子类,禾本科植物大麦Hordeum vulgare L. 的成熟果实经发芽处理后的干燥品。,全国各地均产。,甘，平。,行气消食，健脾开胃，退乳消胀。用于食积不消，脘腹胀痛，脾虚食少，乳汗郁积，乳房胀痛，妇女断乳，生麦芽健脾和胃通乳。用于脾虚食少，乳汗郁积。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00193.jpg,消食药
莲子,果实及种子类,睡莲科植物莲Nelumbo nucifera Gaertn. 的干燥成熟种子。除去莲心者称莲肉。,主产湖南、湖北、福建、江苏、浙江、江西等地。,甘、涩，平。,补脾止泻，益肾涩精，养心安神。用于脾虚久泻，遗精带下，心悸失眠。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00245.jpg,收涩药
旋覆花,花类,菊科植物旋覆花Inula japonica Thunb.或欧亚旋覆花Inula britannica L.的干燥头状花序。,主产东北、华北、西北及浙江、江苏、四川、广东。,苦，辛、咸，微温。,降气，消痰，行水，止呕。用于风寒咳嗽，痰饮蓄结，胸膈痞满，喘咳痰多，呕吐噫气，心下痞硬。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00322.jpg,化痰止咳平喘药
赭石,矿物类,赭石是氧化物类矿物刚玉族赤铁矿，主含三氧化二铁 (Fe2O3) 。,主产陕西、广东、河北等地。,苦，寒。,平肝潜阳，降逆，止血。用于眩晕耳鸣，呕吐，噫气，呃逆，喘息，吐血，衄血，崩漏下血。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00408.jpg,平肝息风药
银柴胡,根及根茎类,石竹科植物银柴胡Stellaria dichotoma L. var. lanceolata Bge.的干燥根。,主产甘肃、宁夏、陕西、内蒙古等地。,甘，微寒。,清热凉血。治虚劳骨蒸，阴虚久疟，小儿瘠热羸瘦。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00118.jpg,清热药
胡黄连,根及根茎类,玄参科植物胡黄连Picrorhiza scrophulariiflora Pennell的干燥根茎。,主产西藏、四川、云南等地。,苦，寒。,清热，凉血，燥湿。 阴虚骨蒸；潮热盗汗；小儿疳疾；湿热泻痢；黄疸；吐血；衄血；目赤肿痛；痈肿疮疡；痔疮肿毒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00073.jpg,清热药
地骨皮,皮类,茄科植物枸杞Lycium chinense Mill.或宁夏枸杞Lycium barbarum L.的干燥根皮。,主产宁夏、甘肃、河南、河北等地。,甘，寒。,凉血除蒸，清肺降火。用于阴虚潮热、骨蒸盗汗、肺热咳嗽、咯血、衄血。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00343.jpg,清热药
西洋参,根及根茎类,五加科植物西洋参Panax quinquefolium L.的干燥根。,主产加拿大、美国等地。,甘、微苦，微寒。,补气养阴，清热生津。用于气虚阴亏，内热，咳喘痰血，虚热烦倦，消渴，口燥咽干。西洋参有抗疲劳、抗氧化、抗应激、抑制血小板聚集、降低血液凝固性的作用，另外，对糖尿病患者还有调节血糖的作用。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00113.jpg,补虚药
丝瓜络,果实及种子类,葫芦科植物丝瓜Luffa cylindrica (L.) Roem.的干燥成熟果实的维管束。,各地均产，浙江慈溪和江苏所产质量最佳。,甘，平。,通络，活血，祛风。用于痹痛拘挛、胸胁胀痛、乳汁不通。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00206.jpg,祛风湿药
枇杷叶,叶类,蔷薇科植物枇杷Eriobotrya japonica (Thunb.) Lindl.的干燥叶。,主产于长江以南各地区。,苦，微寒。,清肺止咳，降逆止呕。　肺热咳嗽，气逆喘急，胃热呕吐，哕逆。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00333.jpg,化痰止咳平喘药
羚羊角,动物类,牛科动物赛加羚羊Saiga tatarica Linnaeus 的角。猎取后锯取其角，晒干。,主产于新疆、西藏、青海、内蒙古等地。,咸，寒。,平肝息风，清肝明目，散血解毒。用于高热惊痫，神昏痉厥，子痫抽搐，癫痫发狂，头痛眩晕，目赤翳障，温毒发斑，痈肿疮毒。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00381.jpg,平肝息风药
竹茹,藤木类,禾本科植物青秆竹Bambusa tuldoides Munro、大头典竹Sinocalamus beecheyanus (Munro) Mc-Clure var. pubescens P. F. Li 或淡竹Phyllostachys nigra (Lodd.) Munro var. henonis (Mitf.) Stapf ex Rendle 的茎秆的干燥中间层。,主产中南、华东、西南地区。,甘，微寒。,清热化痰，除烦止呕。用于痰热咳嗽、胆火挟痰、烦热呕吐、惊悸失眠、中风痰迷、舌强不语、胃热呕吐、妊娠恶阻、胎动不安。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00149.jpg,化痰止咳平喘药
稻芽,果实及种子类,禾本科植物稻Oryza sativa L.的成熟果实经发芽处理后的干燥品。,各产稻区均产。,甘，温。,消食和中，健脾开胃。用于食积不消，腹胀口臭，脾胃虚弱，不饥食少。炒稻芽偏于消食。用于不饥食少。焦稻芽善化积滞。用于积滞不消。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00170.jpg,消食药
板蓝根,根及根茎类,十字花科植物菘蓝Isatis indigotica Fort.的干燥根。,主产河南、河北、安徽、江苏、东北等地。,苦，寒。,清热，解毒，凉血，利咽。用于温毒发斑；高热头痛；大头瘟疫；舌绛紫暗，烂喉丹痧；丹毒；痄腮；喉痹；疮肿、痈肿；水痘；麻疹；肝炎；流行性感冒，流脑，乙脑，肺炎，神昏吐衄，咽肿，火眼，疮疹。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00034.jpg,清热药
马勃,菌藻类,灰包科真菌脱皮马勃Calvatia gigantea (Batsch ex Pers.) Lloyd、脱皮马勃Lasiosphaera fenzlii Reich以及紫色马勃Calvatia lilacina (Mont. et Berk.) Lloyd的干燥子实体。,主产内蒙古、甘肃、河北、陕西等地。,辛，平。,局部止血药，清肺，利咽，解热等。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00001.jpg,清热药
磁石,矿物类,氧化物类矿物尖晶石族磁铁矿，主含四氧化三铁 (Fe3O4) 。商品中能吸铁者为“活磁石”，不能吸铁者为“死磁石”。,主产于辽宁、江苏、广东、安徽等地。,咸，寒。,平肝潜阳；安神镇惊；聪耳明目；纳气平喘。主眩晕；目花；耳聋；耳鸣；惊悸；失眠，肾虚喘逆。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00400.jpg,安神药
沉香,藤木类,瑞香科植物白木香Aquilaria sinensis (Lour.) Gilg含有树脂的木材。全年可采收，割取含树脂的木材，除去不含树脂的部分，阴干。,主产广州、海南、广西。福建、台湾等地。,辛、苦，微温。,行气止痛，温中止呕，纳气平喘。用于胸腹胀闷疼痛，胃寒呕吐呃逆，肾虚气逆喘急。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00421.jpg,理气药
丁香,花类,桃金娘科植物丁香Eugenia caryophyllata Thunb.的干燥花蕾。,主产于坦桑尼亚的桑给巴尔岛以及马来西亚、印尼等地。我国海南、广东有栽培。,甘，温。,暖胃，温肾。治胃寒痛胀、呃逆、吐泻、痹痛、疝痛、口臭、牙痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00299.jpg,温里药
草果,果实及种子类,姜科植物草果Amomum tsao-ko Crevost et Lemaire的干燥成熟果实。,主产于贵州、广西、云南等地。,辛，温。,燥湿除寒，祛痰截疟，消食化食。主治疟疾，痰饮痞满，脘腹冷痛，反胃，呕吐，泻痢，食积。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00161.jpg,化湿药
木瓜,果实及种子类,蔷薇科植物贴梗海棠Chaenomeles speciosa (Sweet) Nakai的干燥成熟果实。亦称为“皱皮木瓜”或“宣木瓜”。,主产安徽、四川、湖北、浙江等地。,酸，温。,平肝舒筋，和胃化湿。用于湿痹拘挛，腰膝关节酸重疼痛，吐泻转筋，脚气水肿。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00195.jpg,祛风湿药
槐花,花类,豆科植物槐Sophora japonica L. 的干燥花及花蕾。,主产于河南、河北、山西、山东等地。,苦，微寒。,凉血止血，清肝泻火。主治肠风便血，痔血，血痢，尿血，血淋，崩漏，吐血，衄血，肝火头痛，目赤肿痛，喉痹，失音，痈疽疮疡。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00302.jpg,止血药
